pathway;interact1_ensembl;interact2_ensembl
C-type lectin receptor;ENSG00000165025;ENSG00000179295
C-type lectin receptor;ENSG00000179295;ENSG00000165025
C-type lectin receptor;ENSG00000205846;ENSG00000158869
C-type lectin receptor;ENSG00000158869;ENSG00000205846
C-type lectin receptor;ENSG00000104938;ENSG00000288199
C-type lectin receptor;ENSG00000288199;ENSG00000104938
C-type lectin receptor;ENSG00000166523;ENSG00000158869
C-type lectin receptor;ENSG00000158869;ENSG00000166523
C-type lectin receptor;ENSG00000166527;ENSG00000158869
C-type lectin receptor;ENSG00000158869;ENSG00000166527
C-type lectin receptor;ENSG00000166523;ENSG00000166527
C-type lectin receptor;ENSG00000166527;ENSG00000166523
C-type lectin receptor;ENSG00000109320;ENSG00000173039
C-type lectin receptor;ENSG00000173039;ENSG00000109320
C-type lectin receptor;ENSG00000135679;ENSG00000125347
C-type lectin receptor;ENSG00000125347;ENSG00000135679
C-type lectin receptor;ENSG00000069399;ENSG00000109320
C-type lectin receptor;ENSG00000109320;ENSG00000069399
C-type lectin receptor;ENSG00000285048;ENSG00000115415
C-type lectin receptor;ENSG00000115415;ENSG00000285048
C-type lectin receptor;ENSG00000115415;ENSG00000170581
C-type lectin receptor;ENSG00000170581;ENSG00000115415
C-type lectin receptor;ENSG00000132155;ENSG00000141068
C-type lectin receptor;ENSG00000141068;ENSG00000132155
C-type lectin receptor;ENSG00000132155;ENSG00000173846
C-type lectin receptor;ENSG00000173846;ENSG00000132155
C-type lectin receptor;ENSG00000269335;ENSG00000213341
C-type lectin receptor;ENSG00000213341;ENSG00000269335
C-type lectin receptor;ENSG00000187796;ENSG00000142867
C-type lectin receptor;ENSG00000142867;ENSG00000187796
C-type lectin receptor;ENSG00000142867;ENSG00000172175
C-type lectin receptor;ENSG00000172175;ENSG00000142867
C-type lectin receptor;ENSG00000173039;ENSG00000104856
C-type lectin receptor;ENSG00000104856;ENSG00000173039
C-type lectin receptor;ENSG00000104856;ENSG00000077150
C-type lectin receptor;ENSG00000077150;ENSG00000104856
C-type lectin receptor;ENSG00000162711;ENSG00000103490
C-type lectin receptor;ENSG00000103490;ENSG00000162711
C-type lectin receptor;ENSG00000132155;ENSG00000173039
C-type lectin receptor;ENSG00000006062;ENSG00000213341
C-type lectin receptor;ENSG00000213341;ENSG00000077150
C-type lectin receptor;ENSG00000163932;ENSG00000187796
C-type lectin receptor;ENSG00000112062;ENSG00000177606
C-type lectin receptor;ENSG00000107643;ENSG00000177606
C-type lectin receptor;ENSG00000100030;ENSG00000177606
C-type lectin receptor;ENSG00000263528;ENSG00000115415
C-type lectin receptor;ENSG00000162889;ENSG00000288199
C-type lectin receptor;ENSG00000275199;ENSG00000135679
C-type lectin receptor;ENSG00000138814;ENSG00000131196
C-type lectin receptor;ENSG00000114423;ENSG00000172243
C-type lectin receptor;ENSG00000114423;ENSG00000165025
C-type lectin receptor;ENSG00000114423;ENSG00000205846
C-type lectin receptor;ENSG00000083799;ENSG00000069399
C-type lectin receptor;ENSG00000263528;ENSG00000083799
C-type lectin receptor;ENSG00000196914;ENSG00000067560
C-type lectin receptor;ENSG00000288199;ENSG00000196914
C-type lectin receptor;ENSG00000196914;ENSG00000288199
C-type lectin receptor;ENSG00000288199;ENSG00000263528
C-type lectin receptor;ENSG00000263528;ENSG00000288199
C-type lectin receptor;ENSG00000288199;ENSG00000083799
C-type lectin receptor;ENSG00000083799;ENSG00000288199
C-type lectin receptor;ENSG00000158869;ENSG00000165025
C-type lectin receptor;ENSG00000165025;ENSG00000158869
C-type lectin receptor;ENSG00000165682;ENSG00000165025
C-type lectin receptor;ENSG00000165025;ENSG00000165682
C-type lectin receptor;ENSG00000172243;ENSG00000165025
C-type lectin receptor;ENSG00000165025;ENSG00000172243
C-type lectin receptor;ENSG00000288199;ENSG00000133818
C-type lectin receptor;ENSG00000172243;ENSG00000288199
C-type lectin receptor;ENSG00000288199;ENSG00000172243
C-type lectin receptor;ENSG00000165025;ENSG00000006062
C-type lectin receptor;ENSG00000288199;ENSG00000197122
C-type lectin receptor;ENSG00000197122;ENSG00000132155
C-type lectin receptor;ENSG00000149269;ENSG00000132155
C-type lectin receptor;ENSG00000067560;ENSG00000149269
C-type lectin receptor;ENSG00000131196;ENSG00000109471
C-type lectin receptor;ENSG00000131196;ENSG00000136634
C-type lectin receptor;ENSG00000131196;ENSG00000122877
C-type lectin receptor;ENSG00000131196;ENSG00000073756
C-type lectin receptor;ENSG00000177606;ENSG00000168811
C-type lectin receptor;ENSG00000131196;ENSG00000172458
C-type lectin receptor;ENSG00000121879;ENSG00000275199
C-type lectin receptor;ENSG00000064012;ENSG00000103490
C-type lectin receptor;ENSG00000103490;ENSG00000064012
Chemokine;ENSG00000006606;ENSG00000172215
Chemokine;ENSG00000172215;ENSG00000096968
Chemokine;ENSG00000096968;ENSG00000115415
Chemokine;ENSG00000172215;ENSG00000127955
Chemokine;ENSG00000127955;ENSG00000164742
Chemokine;ENSG00000164742;ENSG00000288516
Chemokine;ENSG00000127955;ENSG00000000938
Chemokine;ENSG00000000938;ENSG00000129946
Chemokine;ENSG00000129946;ENSG00000177885
Chemokine;ENSG00000177885;ENSG00000129946
Chemokine;ENSG00000177885;ENSG00000115904
Chemokine;ENSG00000115904;ENSG00000177885
Chemokine;ENSG00000115904;ENSG00000276536
Chemokine;ENSG00000276536;ENSG00000132155
Chemokine;ENSG00000132155;ENSG00000169032
Chemokine;ENSG00000169032;ENSG00000100030
Chemokine;ENSG00000000938;ENSG00000121879
Chemokine;ENSG00000121879;ENSG00000276536
Chemokine;ENSG00000121879;ENSG00000067606
Chemokine;ENSG00000067606;ENSG00000100030
Chemokine;ENSG00000121879;ENSG00000275199
Chemokine;ENSG00000275199;ENSG00000213341
Chemokine;ENSG00000213341;ENSG00000100906
Chemokine;ENSG00000100906;ENSG00000109320
Chemokine;ENSG00000275199;ENSG00000105723
Chemokine;ENSG00000000938;ENSG00000113263
Chemokine;ENSG00000121879;ENSG00000113263
Chemokine;ENSG00000113263;ENSG00000134215
Chemokine;ENSG00000134215;ENSG00000136238
Chemokine;ENSG00000136238;ENSG00000149269
Chemokine;ENSG00000134215;ENSG00000070831
Chemokine;ENSG00000070831;ENSG00000149269
Chemokine;ENSG00000070831;ENSG00000015285
Chemokine;ENSG00000134215;ENSG00000067560
Chemokine;ENSG00000067560;ENSG00000067900
Chemokine;ENSG00000121879;ENSG00000124126
Chemokine;ENSG00000124126;ENSG00000136238
Chemokine;ENSG00000069966;ENSG00000124126
Chemokine;ENSG00000069966;ENSG00000121879
Chemokine;ENSG00000000938;ENSG00000120899
Chemokine;ENSG00000120899;ENSG00000089159
Chemokine;ENSG00000089159;ENSG00000120899
Chemokine;ENSG00000120899;ENSG00000167193
Chemokine;ENSG00000167193;ENSG00000120899
Chemokine;ENSG00000000938;ENSG00000169398
Chemokine;ENSG00000121879;ENSG00000169398
Chemokine;ENSG00000169398;ENSG00000089159
Chemokine;ENSG00000169398;ENSG00000285460
Chemokine;ENSG00000285460;ENSG00000169398
Chemokine;ENSG00000285460;ENSG00000167193
Chemokine;ENSG00000167193;ENSG00000285460
Chemokine;ENSG00000127955;ENSG00000069966
Chemokine;ENSG00000069966;ENSG00000182621
Chemokine;ENSG00000068831;ENSG00000116473
Chemokine;ENSG00000116473;ENSG00000070831
Chemokine;ENSG00000156299;ENSG00000136238
Chemokine;ENSG00000182621;ENSG00000166501
Chemokine;ENSG00000166501;ENSG00000158517
Chemokine;ENSG00000137486;ENSG00000172215
Chemokine;ENSG00000172215;ENSG00000137486
Chemokine;ENSG00000114124;ENSG00000172215
Chemokine;ENSG00000275199;ENSG00000118689
Chemokine;ENSG00000166501;ENSG00000120899
Estrogen;ENSG00000091831;ENSG00000170345
Estrogen;ENSG00000170345;ENSG00000091831
Estrogen;ENSG00000164850;ENSG00000087460
Estrogen;ENSG00000087460;ENSG00000197122
Estrogen;ENSG00000197122;ENSG00000087245
Estrogen;ENSG00000087245;ENSG00000113070
Estrogen;ENSG00000113070;ENSG00000113070
Estrogen;ENSG00000087460;ENSG00000164742
Estrogen;ENSG00000113070;ENSG00000146648
Estrogen;ENSG00000146648;ENSG00000129946
Estrogen;ENSG00000129946;ENSG00000177885
Estrogen;ENSG00000177885;ENSG00000115904
Estrogen;ENSG00000115904;ENSG00000276536
Estrogen;ENSG00000276536;ENSG00000132155
Estrogen;ENSG00000132155;ENSG00000169032
Estrogen;ENSG00000169032;ENSG00000100030
Estrogen;ENSG00000146648;ENSG00000121879
Estrogen;ENSG00000237112;ENSG00000127955
Estrogen;ENSG00000127955;ENSG00000162989
Estrogen;ENSG00000112038;ENSG00000127955
Estrogen;ENSG00000156052;ENSG00000182621
Estrogen;ENSG00000163932;ENSG00000164742
Estrogen;ENSG00000169885;ENSG00000164867
Estrogen;ENSG00000152822;ENSG00000156052
Estrogen;ENSG00000091831;ENSG00000197122
Estrogen;ENSG00000197122;ENSG00000121879
Estrogen;ENSG00000275199;ENSG00000164867
Estrogen;ENSG00000197122;ENSG00000276536
Estrogen;ENSG00000288516;ENSG00000132155
Estrogen;ENSG00000288516;ENSG00000162989
Estrogen;ENSG00000121879;ENSG00000275199
Estrogen;ENSG00000100030;ENSG00000091831
Estrogen;ENSG00000100030;ENSG00000107175
Estrogen;ENSG00000288516;ENSG00000107175
Estrogen;ENSG00000115138;ENSG00000112038
PI3K-Akt;ENSG00000184371;ENSG00000182578
PI3K-Akt;ENSG00000182578;ENSG00000177885
PI3K-Akt;ENSG00000177885;ENSG00000115904
PI3K-Akt;ENSG00000115904;ENSG00000276536
PI3K-Akt;ENSG00000276536;ENSG00000132155
PI3K-Akt;ENSG00000132155;ENSG00000169032
PI3K-Akt;ENSG00000169032;ENSG00000100030
PI3K-Akt;ENSG00000198793;ENSG00000108443
PI3K-Akt;ENSG00000108443;ENSG00000063046
PI3K-Akt;ENSG00000108443;ENSG00000137154
PI3K-Akt;ENSG00000118046;ENSG00000132356
PI3K-Akt;ENSG00000182578;ENSG00000169047
PI3K-Akt;ENSG00000169047;ENSG00000121879
PI3K-Akt;ENSG00000276536;ENSG00000121879
PI3K-Akt;ENSG00000137462;ENSG00000136238
PI3K-Akt;ENSG00000136238;ENSG00000121879
PI3K-Akt;ENSG00000165025;ENSG00000177455
PI3K-Akt;ENSG00000162434;ENSG00000121879
PI3K-Akt;ENSG00000169398;ENSG00000121879
PI3K-Akt;ENSG00000140992;ENSG00000108443
PI3K-Akt;ENSG00000140992;ENSG00000154229
PI3K-Akt;ENSG00000140992;ENSG00000160447
PI3K-Akt;ENSG00000140992;ENSG00000288602
PI3K-Akt;ENSG00000275199;ENSG00000164867
PI3K-Akt;ENSG00000275199;ENSG00000107175
PI3K-Akt;ENSG00000275199;ENSG00000213341
PI3K-Akt;ENSG00000275199;ENSG00000135679
PI3K-Akt;ENSG00000275199;ENSG00000132155
PI3K-Akt;ENSG00000275199;ENSG00000082701
PI3K-Akt;ENSG00000275199;ENSG00000124762
PI3K-Akt;ENSG00000275199;ENSG00000111276
PI3K-Akt;ENSG00000275199;ENSG00000118689
PI3K-Akt;ENSG00000275199;ENSG00000002330
PI3K-Akt;ENSG00000275199;ENSG00000132906
PI3K-Akt;ENSG00000082701;ENSG00000104812
PI3K-Akt;ENSG00000082701;ENSG00000136997
PI3K-Akt;ENSG00000082701;ENSG00000110092
PI3K-Akt;ENSG00000118689;ENSG00000111276
PI3K-Akt;ENSG00000118689;ENSG00000103479
PI3K-Akt;ENSG00000118689;ENSG00000124253
PI3K-Akt;ENSG00000118689;ENSG00000131482
PI3K-Akt;ENSG00000118689;ENSG00000117560
PI3K-Akt;ENSG00000118689;ENSG00000153094
PI3K-Akt;ENSG00000107175;ENSG00000171791
PI3K-Akt;ENSG00000107175;ENSG00000143384
PI3K-Akt;ENSG00000109320;ENSG00000171552
PI3K-Akt;ENSG00000109320;ENSG00000118513
PI3K-Akt;ENSG00000135679;ENSG00000141510
PI3K-Akt;ENSG00000134308;ENSG00000118689
PI3K-Akt;ENSG00000134308;ENSG00000002330
PI3K-Akt;ENSG00000002330;ENSG00000171552
PI3K-Akt;ENSG00000002330;ENSG00000171791
PI3K-Akt;ENSG00000187840;ENSG00000151247
PI3K-Akt;ENSG00000160741;ENSG00000275199
PI3K-Akt;ENSG00000140992;ENSG00000275199
PI3K-Akt;ENSG00000040199;ENSG00000275199
PI3K-Akt;ENSG00000276438;ENSG00000275199
PI3K-Akt;ENSG00000159445;ENSG00000275199
PI3K-Akt;ENSG00000213341;ENSG00000109320
PI3K-Akt;ENSG00000214827;ENSG00000275199
PI3K-Akt;ENSG00000123358;ENSG00000186350
PI3K-Akt;ENSG00000123358;ENSG00000171791
PI3K-Akt;ENSG00000275199;ENSG00000123358
PI3K-Akt;ENSG00000275063;ENSG00000165025
PI3K-Akt;ENSG00000165025;ENSG00000275063
PI3K-Akt;ENSG00000282956;ENSG00000284792
FoxO;ENSG00000106799;ENSG00000166949
FoxO;ENSG00000141646;ENSG00000166949
FoxO;ENSG00000118046;ENSG00000106617
FoxO;ENSG00000118046;ENSG00000281518
FoxO;ENSG00000105329;ENSG00000106799
FoxO;ENSG00000106617;ENSG00000281518
FoxO;ENSG00000017427;ENSG00000140443
FoxO;ENSG00000254647;ENSG00000171105
FoxO;ENSG00000140443;ENSG00000169047
FoxO;ENSG00000171105;ENSG00000169047
FoxO;ENSG00000169047;ENSG00000121879
FoxO;ENSG00000140992;ENSG00000213341
FoxO;ENSG00000140992;ENSG00000275199
FoxO;ENSG00000140992;ENSG00000288602
FoxO;ENSG00000275199;ENSG00000213341
FoxO;ENSG00000213341;ENSG00000281518
FoxO;ENSG00000275199;ENSG00000281518
FoxO;ENSG00000288602;ENSG00000281518
FoxO;ENSG00000087095;ENSG00000281518
FoxO;ENSG00000123374;ENSG00000281518
FoxO;ENSG00000283900;ENSG00000281518
FoxO;ENSG00000112062;ENSG00000281518
FoxO;ENSG00000138798;ENSG00000146648
FoxO;ENSG00000146648;ENSG00000177885
FoxO;ENSG00000177885;ENSG00000115904
FoxO;ENSG00000115904;ENSG00000276536
FoxO;ENSG00000276536;ENSG00000078061
FoxO;ENSG00000078061;ENSG00000169032
FoxO;ENSG00000169032;ENSG00000100030
FoxO;ENSG00000107643;ENSG00000281518
FoxO;ENSG00000101109;ENSG00000281518
FoxO;ENSG00000213341;ENSG00000284792
FoxO;ENSG00000281518;ENSG00000147082
FoxO;ENSG00000281518;ENSG00000110092
FoxO;ENSG00000281518;ENSG00000138764
FoxO;ENSG00000281518;ENSG00000147883
FoxO;ENSG00000281518;ENSG00000129355
FoxO;ENSG00000281518;ENSG00000124762
FoxO;ENSG00000281518;ENSG00000111276
FoxO;ENSG00000281518;ENSG00000103479
FoxO;ENSG00000281518;ENSG00000142731
FoxO;ENSG00000281518;ENSG00000130222
FoxO;ENSG00000281518;ENSG00000117560
FoxO;ENSG00000281518;ENSG00000153094
FoxO;ENSG00000281518;ENSG00000121858
FoxO;ENSG00000281518;ENSG00000113916
FoxO;ENSG00000281518;ENSG00000176171
FoxO;ENSG00000281518;ENSG00000145782
FoxO;ENSG00000281518;ENSG00000170296
FoxO;ENSG00000281518;ENSG00000121691
FoxO;ENSG00000281518;ENSG00000112096
FoxO;ENSG00000281518;ENSG00000149311
FoxO;ENSG00000281518;ENSG00000124253
FoxO;ENSG00000281518;ENSG00000131482
FoxO;ENSG00000281518;ENSG00000168685
FoxO;ENSG00000281518;ENSG00000127528
FoxO;ENSG00000281518;ENSG00000170989
FoxO;ENSG00000281518;ENSG00000166349
FoxO;ENSG00000281518;ENSG00000156804
FoxO;ENSG00000136244;ENSG00000168610
FoxO;ENSG00000136634;ENSG00000168610
FoxO;ENSG00000168610;ENSG00000281518
FoxO;ENSG00000126457;ENSG00000281518
FoxO;ENSG00000145391;ENSG00000281518
FoxO;ENSG00000152822;ENSG00000051128
FoxO;ENSG00000051128;ENSG00000152822
FoxO;ENSG00000152822;ENSG00000135439
FoxO;ENSG00000135439;ENSG00000152822
FoxO;ENSG00000051128;ENSG00000121879
FoxO;ENSG00000135439;ENSG00000121879
FoxO;ENSG00000100030;ENSG00000281518
FoxO;ENSG00000187555;ENSG00000281518
Fc epsilon RI;ENSG00000121879;ENSG00000010671
Fc epsilon RI;ENSG00000121879;ENSG00000124181
Fc epsilon RI;ENSG00000124181;ENSG00000154229
Fc epsilon RI;ENSG00000254087;ENSG00000149534
Fc epsilon RI;ENSG00000254087;ENSG00000158869
Fc epsilon RI;ENSG00000254087;ENSG00000010671
Fc epsilon RI;ENSG00000010671;ENSG00000124181
Fc epsilon RI;ENSG00000165025;ENSG00000124181
Fc epsilon RI;ENSG00000254087;ENSG00000165025
Fc epsilon RI;ENSG00000165025;ENSG00000121879
Fc epsilon RI;ENSG00000165025;ENSG00000043462
Fc epsilon RI;ENSG00000165025;ENSG00000134215
Fc epsilon RI;ENSG00000165025;ENSG00000213658
Fc epsilon RI;ENSG00000169032;ENSG00000100030
Fc epsilon RI;ENSG00000010810;ENSG00000033327
Fc epsilon RI;ENSG00000121879;ENSG00000140992
Fc epsilon RI;ENSG00000140992;ENSG00000275199
Fc epsilon RI;ENSG00000121879;ENSG00000136238
Fc epsilon RI;ENSG00000136238;ENSG00000076984
Fc epsilon RI;ENSG00000076984;ENSG00000107643
Fc epsilon RI;ENSG00000136238;ENSG00000034152
Fc epsilon RI;ENSG00000034152;ENSG00000112062
Fc epsilon RI;ENSG00000165025;ENSG00000033327
Fc epsilon RI;ENSG00000043462;ENSG00000124181
Fc epsilon RI;ENSG00000043462;ENSG00000134215
Fc epsilon RI;ENSG00000134215;ENSG00000136238
Fc epsilon RI;ENSG00000213658;ENSG00000177885
Fc epsilon RI;ENSG00000177885;ENSG00000115904
Fc epsilon RI;ENSG00000115904;ENSG00000276536
Fc epsilon RI;ENSG00000276536;ENSG00000132155
Fc epsilon RI;ENSG00000132155;ENSG00000169032
Fc epsilon RI;ENSG00000100030;ENSG00000243708
Fc epsilon RI;ENSG00000165025;ENSG00000158869
Fc epsilon RI;ENSG00000158869;ENSG00000165025
Fc epsilon RI;ENSG00000033327;ENSG00000121879
Fc epsilon RI;ENSG00000254087;ENSG00000010810
Oxytocin;ENSG00000101405;ENSG00000180914
Oxytocin;ENSG00000180914;ENSG00000156052
Oxytocin;ENSG00000156052;ENSG00000276536
Oxytocin;ENSG00000276536;ENSG00000132155
Oxytocin;ENSG00000132155;ENSG00000169032
Oxytocin;ENSG00000169032;ENSG00000100030
Oxytocin;ENSG00000100030;ENSG00000243708
Oxytocin;ENSG00000137764;ENSG00000166484
Oxytocin;ENSG00000145949;ENSG00000101335
Oxytocin;ENSG00000156052;ENSG00000182621
Oxytocin;ENSG00000154229;ENSG00000004468
Oxytocin;ENSG00000154229;ENSG00000132155
Oxytocin;ENSG00000154229;ENSG00000284161
Oxytocin;ENSG00000284161;ENSG00000167658
Oxytocin;ENSG00000169885;ENSG00000138814
Oxytocin;ENSG00000169885;ENSG00000110931
Oxytocin;ENSG00000110931;ENSG00000106617
Oxytocin;ENSG00000169885;ENSG00000183049
Oxytocin;ENSG00000183049;ENSG00000164867
Oxytocin;ENSG00000169885;ENSG00000145949
Oxytocin;ENSG00000067560;ENSG00000067900
Oxytocin;ENSG00000067900;ENSG00000058272
Oxytocin;ENSG00000058272;ENSG00000101335
Oxytocin;ENSG00000075624;ENSG00000101335
Oxytocin;ENSG00000101335;ENSG00000075624
Oxytocin;ENSG00000180914;ENSG00000087460
Oxytocin;ENSG00000087460;ENSG00000164742
Oxytocin;ENSG00000180914;ENSG00000127955
Oxytocin;ENSG00000127955;ENSG00000162989
Oxytocin;ENSG00000127955;ENSG00000164742
Oxytocin;ENSG00000146648;ENSG00000100030
Oxytocin;ENSG00000100030;ENSG00000073756
Oxytocin;ENSG00000100030;ENSG00000081189
Oxytocin;ENSG00000100030;ENSG00000177606
Oxytocin;ENSG00000100030;ENSG00000110092
Oxytocin;ENSG00000100030;ENSG00000170345
Oxytocin;ENSG00000100030;ENSG00000126767
Oxytocin;ENSG00000166484;ENSG00000073756
Oxytocin;ENSG00000166484;ENSG00000081189
Oxytocin;ENSG00000166484;ENSG00000177606
Oxytocin;ENSG00000166484;ENSG00000110092
Oxytocin;ENSG00000166484;ENSG00000170345
Oxytocin;ENSG00000166484;ENSG00000126767
Oxytocin;ENSG00000131196;ENSG00000073756
Oxytocin;ENSG00000131196;ENSG00000116741
Oxytocin;ENSG00000131196;ENSG00000159200
Oxytocin;ENSG00000100030;ENSG00000124762
Oxytocin;ENSG00000156052;ENSG00000260458
Oxytocin;ENSG00000180914;ENSG00000006116
Oxytocin;ENSG00000127955;ENSG00000182621
Oxytocin;ENSG00000127955;ENSG00000276231
Oxytocin;ENSG00000127955;ENSG00000197122
Oxytocin;ENSG00000182621;ENSG00000146648
Oxytocin;ENSG00000276231;ENSG00000146648
Oxytocin;ENSG00000197122;ENSG00000146648
Oxytocin;ENSG00000180914;ENSG00000067560
Oxytocin;ENSG00000138814;ENSG00000131196
Oxytocin;ENSG00000175206;ENSG00000169418
TGF-beta;ENSG00000105329;ENSG00000163513
TGF-beta;ENSG00000143869;ENSG00000135409
TGF-beta;ENSG00000122641;ENSG00000121989
TGF-beta;ENSG00000156574;ENSG00000121989
TGF-beta;ENSG00000170365;ENSG00000141646
TGF-beta;ENSG00000175387;ENSG00000141646
TGF-beta;ENSG00000136997;ENSG00000147883
TGF-beta;ENSG00000137834;ENSG00000175387
TGF-beta;ENSG00000137834;ENSG00000170365
TGF-beta;ENSG00000090539;ENSG00000143869
TGF-beta;ENSG00000183691;ENSG00000143869
TGF-beta;ENSG00000137801;ENSG00000049323
TGF-beta;ENSG00000049323;ENSG00000105329
TGF-beta;ENSG00000011465;ENSG00000105329
TGF-beta;ENSG00000122641;ENSG00000105329
TGF-beta;ENSG00000243709;ENSG00000105329
TGF-beta;ENSG00000134363;ENSG00000122641
TGF-beta;ENSG00000122641;ENSG00000156574
TGF-beta;ENSG00000243709;ENSG00000156574
TGF-beta;ENSG00000137834;ENSG00000284126
TGF-beta;ENSG00000284126;ENSG00000137834
TGF-beta;ENSG00000157077;ENSG00000175387
TGF-beta;ENSG00000067560;ENSG00000067900
TGF-beta;ENSG00000163513;ENSG00000067560
TGF-beta;ENSG00000163513;ENSG00000113575
TGF-beta;ENSG00000095739;ENSG00000107779
TGF-beta;ENSG00000095739;ENSG00000106799
TGF-beta;ENSG00000095739;ENSG00000115170
TGF-beta;ENSG00000122176;ENSG00000105329
TGF-beta;ENSG00000282046;ENSG00000143869
TGF-beta;ENSG00000125845;ENSG00000107779
TGF-beta;ENSG00000163083;ENSG00000107779
TGF-beta;ENSG00000107779;ENSG00000170365
TGF-beta;ENSG00000067141;ENSG00000168509
TGF-beta;ENSG00000168509;ENSG00000067141
TGF-beta;ENSG00000107779;ENSG00000204217
TGF-beta;ENSG00000204217;ENSG00000107779
TGF-beta;ENSG00000174136;ENSG00000107779
TGF-beta;ENSG00000107779;ENSG00000174136
TGF-beta;ENSG00000158747;ENSG00000143869
TGF-beta;ENSG00000111537;ENSG00000137834
TGF-beta;ENSG00000232810;ENSG00000137834
TGF-beta;ENSG00000100030;ENSG00000170365
TGF-beta;ENSG00000100030;ENSG00000175387
TGF-beta;ENSG00000118707;ENSG00000175387
TGF-beta;ENSG00000106799;ENSG00000175387
TGF-beta;ENSG00000115170;ENSG00000175387
TGF-beta;ENSG00000123612;ENSG00000175387
TGF-beta;ENSG00000113575;ENSG00000108443
TGF-beta;ENSG00000147255;ENSG00000115170
HIF-1;ENSG00000136244;ENSG00000160712
HIF-1;ENSG00000111537;ENSG00000027697
HIF-1;ENSG00000138798;ENSG00000146648
HIF-1;ENSG00000169032;ENSG00000100030
HIF-1;ENSG00000100030;ENSG00000099875
HIF-1;ENSG00000121879;ENSG00000275199
HIF-1;ENSG00000198793;ENSG00000108443
HIF-1;ENSG00000108443;ENSG00000137154
HIF-1;ENSG00000099875;ENSG00000151247
HIF-1;ENSG00000154229;ENSG00000198793
HIF-1;ENSG00000070808;ENSG00000005339
HIF-1;ENSG00000269858;ENSG00000100644
HIF-1;ENSG00000160712;ENSG00000168610
HIF-1;ENSG00000136869;ENSG00000109320
HIF-1;ENSG00000027697;ENSG00000109320
HIF-1;ENSG00000154229;ENSG00000269858
HIF-1;ENSG00000100030;ENSG00000187840
HIF-1;ENSG00000198793;ENSG00000187840
HIF-1;ENSG00000152256;ENSG00000131828
HIF-1;ENSG00000168610;ENSG00000100644
HIF-1;ENSG00000109320;ENSG00000100644
HIF-1;ENSG00000146648;ENSG00000169032
HIF-1;ENSG00000146648;ENSG00000121879
HIF-1;ENSG00000275199;ENSG00000198793
HIF-1;ENSG00000187840;ENSG00000151247
mTOR;ENSG00000103257;ENSG00000168003
mTOR;ENSG00000168003;ENSG00000103257
mTOR;ENSG00000083750;ENSG00000025039
mTOR;ENSG00000025039;ENSG00000083750
mTOR;ENSG00000052795;ENSG00000154803
mTOR;ENSG00000154803;ENSG00000052795
mTOR;ENSG00000111432;ENSG00000281324
mTOR;ENSG00000281324;ENSG00000111432
mTOR;ENSG00000198793;ENSG00000167965
mTOR;ENSG00000167965;ENSG00000198793
mTOR;ENSG00000198793;ENSG00000100726
mTOR;ENSG00000100726;ENSG00000198793
mTOR;ENSG00000198793;ENSG00000141564
mTOR;ENSG00000141564;ENSG00000198793
mTOR;ENSG00000198793;ENSG00000101407
mTOR;ENSG00000101407;ENSG00000198793
mTOR;ENSG00000198793;ENSG00000164327
mTOR;ENSG00000164327;ENSG00000198793
mTOR;ENSG00000164327;ENSG00000119487
mTOR;ENSG00000119487;ENSG00000164327
mTOR;ENSG00000164327;ENSG00000186654
mTOR;ENSG00000186654;ENSG00000164327
mTOR;ENSG00000100726;ENSG00000101407
mTOR;ENSG00000101407;ENSG00000100726
mTOR;ENSG00000177058;ENSG00000134248
mTOR;ENSG00000263014;ENSG00000134248
mTOR;ENSG00000232810;ENSG00000067182
mTOR;ENSG00000067182;ENSG00000104365
mTOR;ENSG00000017427;ENSG00000140443
mTOR;ENSG00000140443;ENSG00000177885
mTOR;ENSG00000177885;ENSG00000115904
mTOR;ENSG00000140443;ENSG00000169047
mTOR;ENSG00000115904;ENSG00000276536
mTOR;ENSG00000276536;ENSG00000132155
mTOR;ENSG00000275199;ENSG00000213341
mTOR;ENSG00000132155;ENSG00000169032
mTOR;ENSG00000169032;ENSG00000100030
mTOR;ENSG00000100030;ENSG00000072133
mTOR;ENSG00000140992;ENSG00000275199
mTOR;ENSG00000169047;ENSG00000121879
mTOR;ENSG00000108443;ENSG00000169047
mTOR;ENSG00000106070;ENSG00000140443
mTOR;ENSG00000107404;ENSG00000082701
mTOR;ENSG00000155792;ENSG00000198793
mTOR;ENSG00000204673;ENSG00000141564
mTOR;ENSG00000204673;ENSG00000198793
mTOR;ENSG00000275199;ENSG00000204673
mTOR;ENSG00000114388;ENSG00000083750
mTOR;ENSG00000164654;ENSG00000114388
mTOR;ENSG00000285069;ENSG00000164654
mTOR;ENSG00000145604;ENSG00000083750
mTOR;ENSG00000176641;ENSG00000083750
mTOR;ENSG00000108443;ENSG00000063046
mTOR;ENSG00000108443;ENSG00000137154
mTOR;ENSG00000187840;ENSG00000151247
mTOR;ENSG00000198793;ENSG00000130779
mTOR;ENSG00000198793;ENSG00000106070
mTOR;ENSG00000198793;ENSG00000134324
mTOR;ENSG00000198793;ENSG00000108443
mTOR;ENSG00000198793;ENSG00000067560
mTOR;ENSG00000198793;ENSG00000154229
mTOR;ENSG00000198793;ENSG00000118515
mTOR;ENSG00000198793;ENSG00000177169
mTOR;ENSG00000198793;ENSG00000187840
mTOR;ENSG00000132356;ENSG00000198793
mTOR;ENSG00000106615;ENSG00000198793
